symbol,entry_date,entry_price,exit_date,exit_price,pnl_pct,hold_days
BND,2020-12-15,74.75770568847656,2020-12-16,74.68144226074219,-0.001020141362445939,1
BND,2020-12-24,74.84349060058594,2021-01-07,74.2822036743164,-0.007499475529073427,8
BND,2021-04-15,73.05713653564453,2021-05-17,72.76712036132812,-0.003969717238710931,22
BND,2021-05-24,72.95549011230469,2021-09-27,73.95520782470703,0.01370311831040295,87
BND,2021-11-05,74.19292449951172,2021-11-15,73.3199462890625,-0.011766326995978762,6
BND,2021-12-02,73.88614654541016,2021-12-29,73.45315551757812,-0.005860246447768345,18
BND,2022-07-13,66.38665771484375,2022-08-22,66.14929962158203,-0.003575388510764665,28
BND,2022-11-15,63.583740234375,2023-02-14,64.9765853881836,0.021905681368765816,61
BND,2023-03-15,65.7686996459961,2023-05-18,65.49055480957031,-0.004229136928704874,45
BND,2023-07-18,65.70785522460938,2023-07-28,65.30134582519531,-0.006186617993000838,8
BND,2023-11-07,63.803165435791016,2024-02-13,66.11261749267578,0.03619651221237459,66
BND,2024-03-06,67.13877868652344,2024-03-19,66.63064575195312,-0.00756839705027742,9
BND,2024-03-21,66.80619812011719,2024-04-03,66.61626434326172,-0.0028430562163404183,8
BND,2024-05-09,66.53047943115234,2024-10-08,69.86922454833984,0.0501836924329176,104
BND,2024-12-02,69.7123031616211,2024-12-18,68.54442596435547,-0.01675281326680625,12
BND,2025-01-29,68.90990447998047,2025-04-11,69.26022338867188,0.005083723614697217,51
BND,2025-04-28,70.54887390136719,2025-05-13,69.74382781982422,-0.011411182589086905,11
BND,2025-06-04,70.4101791381836,2025-11-18,73.06096649169922,0.03764778595880744,116
BND,2025-11-21,73.31676483154297,2025-12-15,73.15704345703125,-0.002178510943284312,15
BND,2025-12-16,73.29521942138672,2026-03-12,73.37007141113281,0.0010212397252780826,58
BTC,2024-09-20,27.899999618530273,2025-02-10,43.18000030517578,0.5476702829951663,96
BTC,2025-04-22,40.560001373291016,2025-08-25,49.06999969482422,0.2098125747879556,86
BTC,2025-09-16,51.77000045776367,2025-09-24,50.25,-0.029360642154209707,6
BTC,2025-10-01,52.04999923706055,2025-10-16,47.939998626708984,-0.07896254890672827,11
BTC,2026-01-13,41.81999969482422,2026-01-23,39.58000183105469,-0.05356283787937858,7
CHAT,2023-05-22,25.361421585083008,2023-05-23,24.8946475982666,-0.01840488259896881,1
CHAT,2023-05-26,26.431114196777344,2023-08-10,27.666122436523438,0.04672554590591849,51
CHAT,2023-09-06,27.987030029296875,2023-09-07,27.539703369140625,-0.01598335585047744,1
CHAT,2023-11-07,27.374387741088867,2024-04-12,33.50080490112305,0.223801066090638,107
CHAT,2024-05-13,33.62722396850586,2024-07-24,33.99674987792969,0.010988891315260332,49
CHAT,2024-08-23,34.88167953491211,2024-08-29,33.80226135253906,-0.030945132137134825,4
CHAT,2024-09-19,35.095619201660156,2025-02-25,38.645050048828125,0.10113600865033512,107
CHAT,2025-05-02,36.72932815551758,2025-11-14,58.83305358886719,0.6018004287951869,136
CHAT,2025-12-10,61.19609832763672,2025-12-12,57.99674606323242,-0.05228033080271459,2
CHAT,2026-01-02,60.38999938964844,2026-03-27,60.279998779296875,-0.0018215037500135811,58
DBB,2020-12-17,15.269391059875488,2020-12-22,14.82406997680664,-0.029164298780653467,3
DBB,2021-01-06,15.286519050598145,2021-01-14,15.012474060058594,-0.01792723311516939,6
DBB,2021-02-11,15.414978981018066,2021-06-17,16.69955825805664,0.08333318382207328,87
DBB,2021-07-26,17.641584396362305,2021-08-19,16.939348220825195,-0.03980573171658609,18
DBB,2021-08-27,17.65871238708496,2021-11-02,18.129728317260742,0.026673288507732183,46
