date,close,equity,bh_equity
2000-01-03,91.3675537109375,1.0,1.0
2000-01-04,87.79451751708984,1.0,0.9608938178956636
2000-01-05,87.95153045654297,1.0,0.962612293799592
2000-01-06,86.53803253173828,1.0,0.9471418355527113
2000-01-07,91.56387329101562,1.0,1.002148679395524
2000-01-10,91.87798309326172,1.0,1.0055865497279164
2000-01-11,90.77857971191406,1.0,0.9935537948089669
2000-01-12,89.87548828125,1.0,0.983669635783311
2000-01-13,91.09268951416016,1.0,0.9969916651413593
2000-01-14,92.3294906616211,1.0,1.0105282117295917
2000-01-18,91.60311126708984,0.9995,1.002578131367045
2000-01-19,92.34911346435547,1.0076397802525827,1.0107429794664675
2000-01-20,90.93563079833984,0.9920913851896466,0.9952726882240478
2000-01-21,90.73931884765625,0.9899652631356138,0.9931240923307544
2000-01-24,88.16753387451172,0.9621716898338963,0.9649764089498358
2000-01-25,89.16875457763672,0.9722018686108448,0.9759345736643317
2000-01-26,88.46196746826172,0.9722018686108448,0.9681989270297389
2000-01-27,88.10860443115234,0.9722018686108448,0.9643314377213644
2000-01-28,85.3600845336914,0.9722018686108448,0.9342494251706451
2000-01-31,87.67670440673828,0.9722018686108448,0.9596043764521038
2000-02-01,88.5405044555664,0.9722018686108448,0.969058498990625
2000-02-02,88.61902618408203,0.9722018686108448,0.9699179039470502
2000-02-03,89.95403289794922,0.9722018686108448,0.9845292912464277
2000-02-04,89.58101654052734,0.9722018686108448,0.9804467001922555
2000-02-07,89.44363403320312,0.9722018686108448,0.9789430755274335
2000-02-08,90.6607894897461,0.9722018686108448,0.9922646038720986
2000-02-09,88.75645446777344,0.9722018686108448,0.9714220296252554
2000-02-10,88.93318176269531,0.9722018686108448,0.9733562752928256
2000-02-11,87.12698364257812,0.9722018686108448,0.9535877902370528
2000-02-14,87.63742065429688,0.9722018686108448,0.9591744234671996
2000-02-15,88.62885284423828,0.9722018686108448,0.9700254548199492
2000-02-16,87.3233413696289,0.9722018686108448,0.9557368871437294
2000-02-17,86.87174987792969,0.9722018686108448,0.9507943066175184
2000-02-18,85.00672149658203,0.9722018686108448,0.9303819358622708
2000-02-22,84.79077911376953,0.9722018686108448,0.9280184887298709
2000-02-23,85.79204559326172,0.9722018686108448,0.9389771544577499
2000-02-24,84.06439208984375,0.9722018686108448,0.9200683248650938
2000-02-25,83.76009368896484,0.9722018686108448,0.9167378384011394
2000-02-28,85.51717376708984,0.9722018686108448,0.9359687360968786
2000-02-29,86.34172821044922,0.9722018686108448,0.9449933231616483
2000-03-01,86.96996307373047,0.9722018686108448,0.9518692308308939
2000-03-02,87.02880859375,0.9722018686108448,0.9525132835348298
2000-03-03,88.6583251953125,0.9722018686108448,0.9703480239364154
2000-03-06,87.79451751708984,0.9722018686108448,0.9608938178956636
2000-03-07,86.09632110595703,0.9722018686108448,0.9423073904150128
2000-03-08,85.98835754394531,0.9722018686108448,0.9411257503510434
2000-03-09,88.50125885009766,0.9722018686108448,0.9686289635168734
2000-03-10,88.03011322021484,0.9722018686108448,0.9634723667738613
2000-03-13,87.0680923461914,0.9717157676765394,0.9529432365197339
2000-03-14,85.8313217163086,0.9579128981100634,0.9394070239404235
2000-03-15,87.8337173461914,0.9799430190108102,0.9613228523560321
2000-03-16,91.93685150146484,1.0261233999422972,1.0062308529385438
2000-03-17,92.54449462890625,1.033284655174611,1.0128813880876386
2000-03-20,92.07209014892578,1.0276783729299201,1.007711013476592
2000-03-21,93.96154022216797,1.049979848989385,1.028390674871707
2000-03-22,94.53235626220703,1.0568634882580379,1.0346381447541226
2000-03-23,96.1462631225586,1.076453664041065,1.0523020395920817
2000-03-24,96.7170181274414,1.0835101103202942,1.058548841456653
2000-03-27,95.69361114501953,1.070774425150835,1.0473478522558295
2000-03-28,95.14253234863281,1.0639971883294794,1.0413164026437474
2000-03-29,95.24092102050781,1.0651995262631306,1.0423932474084248
2000-03-30,93.64665985107422,1.0456951797607619,1.0249443708140331
2000-03-31,94.70948791503906,1.0584598350260166,1.03657681603991
2000-04-03,95.26056671142578,1.0651591292932043,1.0426082656519922
2000-04-04,94.55205535888672,1.056491461092043,1.0348537475133035
2000-04-05,93.96154022216797,1.049326101397376,1.028390674871707
2000-04-06,94.77835845947266,1.0591702207918063,1.037330590674738
2000-04-07,95.37862396240234,1.0664723601650201,1.0439003791669283
2000-04-10,95.00474548339844,1.061892828752608,1.0398083523607082
2000-04-11,94.72913360595703,1.0585314334551161,1.0367918342834774
2000-04-12,92.13114929199219,1.0269464063131333,1.0083574042429821
2000-04-13,90.85184478759766,1.011351400491054,0.9943556667285697
2000-04-14,85.65579986572266,1.011351400491054,0.937485971625274
2000-04-17,88.64744567871094,1.011351400491054,0.9702289497557058
2000-04-18,90.98963928222656,1.011351400491054,0.9958638005138394
2000-04-19,90.143310546875,1.011351400491054,0.9866008980831896
2000-04-20,90.57624816894531,1.011351400491054,0.9913393156557998
2000-04-24,89.59219360351562,1.011351400491054,0.980569030959955
2000-04-25,93.31208038330078,1.011351400491054,1.0212824639971783
2000-04-26,92.25909423828125,1.011351400491054,1.0097577366486614
2000-04-27,91.95399475097656,1.011351400491054,1.0064184824505031
2000-04-28,91.38325500488281,1.011351400491054,1.000171847590393
2000-05-01,92.62317657470703,1.011351400491054,1.0137425465909045
2000-05-02,90.77311706542969,1.011351400491054,0.9934940072119206
2000-05-03,88.64744567871094,1.011351400491054,0.9702289497557058
2000-05-04,89.31661987304688,1.011351400491054,0.9775529303938767
2000-05-05,90.39911651611328,1.011351400491054,0.9894006443700124
2000-05-08,89.7201156616211,1.011351400491054,0.9819691128589427
2000-05-09,89.00172424316406,1.011351400491054,0.9741064593317417
2000-05-10,86.9941635131836,1.011351400491054,0.9521340999060767
2000-05-11,88.9820327758789,1.011351400491054,0.9738909400747913
2000-05-12,89.94644165039062,1.011351400491054,0.9844462065270687
2000-05-15,91.50130462646484,1.011351400491054,1.0014638776030986
2000-05-16,92.38704681396484,1.011351400491054,1.0111581525565712
2000-05-17,91.422607421875,1.011351400491054,1.0006025520953716
2000-05-18,90.30072784423828,1.011351400491054,0.988323799605335
2000-05-19,88.88365936279297,1.011351400491054,0.9728142623145749
2000-05-22,88.21443176269531,1.011351400491054,0.9654896971607906
2000-05-23,86.91545104980469,1.011351400491054,0.9512726073938887
2000-05-24,88.33253479003906,1.011351400491054,0.9667823116891099
2000-05-25,86.81702423095703,1.011351400491054,0.9501953451180588
2000-05-26,86.91545104980469,1.011351400491054,0.9512726073938887
2000-05-30,89.7496337890625,1.011351400491054,0.982292182988792
2000-05-31,89.94644165039062,1.011351400491054,0.9844462065270687
2000-06-01,91.52104187011719,1.011351400491054,1.001679897873432
2000-06-02,93.11524200439453,1.011351400491054,1.0191281064499795
2000-06-05,92.6625747680664,1.0108457247908085,1.0141737521092664
2000-06-06,92.24928283691406,1.0063371690686997,1.0096503527802234
2000-06-07,92.88893127441406,1.013283900253368,1.0166511797863145
2000-06-08,92.52477264404297,1.0093017523558274,1.0126655348217661
2000-06-09,92.3279800415039,1.0071582427556411,1.0105116782879504
2000-06-12,91.24545288085938,0.9953921532035328,0.9986636303028926
2000-06-13,92.95780181884766,1.0137864046117868,1.0174049544211425
2000-06-14,93.11524200439453,1.0155088985101755,1.0191281064499795
2000-06-15,93.31208038330078,1.0176660922407397,1.0212824639971783
2000-06-16,92.54534149169922,1.009245387619287,1.0128906568352254
2000-06-19,93.72901916503906,1.0221375529323737,1.0258457773924057
2000-06-20,93.3936767578125,1.0184384751938698,1.0221755203524996
2000-06-21,93.35420227050781,1.0180046178705622,1.0217434798118328
2000-06-22,91.93377685546875,1.0023996162237832,1.0061972015396474
2000-06-23,91.14463806152344,0.993862918142837,0.9975602318289126
2000-06-26,92.31845092773438,1.0064527807004664,1.0104073840020416
2000-06-27,91.63787841796875,0.9990607554234182,1.0029586510314863
2000-06-28,91.89436340332031,1.0013251884022132,1.0057658290168248
2000-06-29,91.02626037597656,1.0013251884022132,0.996264611220295
2000-06-30,91.71676635742188,1.0013251884022132,1.0038220640949762
2000-07-03,92.97936248779297,1.0013251884022132,1.0176409317245683
2000-07-05,91.30242919921875,1.0013251884022132,0.9992872249603532
2000-07-06,92.01270294189453,1.0013251884022132,1.0070610321142899
2000-07-07,93.49235534667969,1.0013251884022132,1.0232555382019364
2000-07-10,93.33447265625,1.0013251884022132,1.0215275430437298
2000-07-11,93.53178405761719,1.0013251884022132,1.0236870777292204
2000-07-12,94.1433334350586,1.0013251884022132,1.0303803660203372
2000-07-13,94.55765533447266,1.0013251884022132,1.034915038150499
2000-07-14,95.48484802246094,1.0013251884022132,1.045062980722341
2000-07-17,95.3270263671875,1.0013251884022132,1.0433356535819784
2000-07-18,94.54778289794922,1.0013251884022132,1.034806986264217
2000-07-19,93.78824615478516,1.0013251884022132,1.026494005207867
2000-07-20,95.09027862548828,1.0013251884022132,1.0407444958669736
2000-07-21,93.23583221435547,1.0013251884022132,1.0204479427054456
2000-07-24,92.70321655273438,1.0013251884022132,1.0146185684912015
2000-07-25,92.99908447265625,1.0013251884022132,1.0178567849904407
2000-07-26,92.09162902832031,1.0013251884022132,1.007924862688932
2000-07-27,91.7759780883789,1.0013251884022132,1.0044701249059764
2000-07-28,89.7044677734375,1.0013251884022132,0.9817978497841634
2000-07-31,90.27655792236328,1.0013251884022132,0.9880592645390743
2000-08-01,90.82896423339844,1.0013251884022132,0.9941052435392654
2000-08-02,91.28277587890625,1.0013251884022132,0.9990721232145553
2000-08-03,91.9140625,1.0013251884022132,1.0059814317760056
2000-08-04,92.40726470947266,1.0013251884022132,1.0113794334674269
2000-08-07,93.51202392578125,1.0013251884022132,1.0234708069521954
2000-08-08,93.8671646118164,1.0013251884022132,1.0273577522802788
2000-08-09,93.0780258178711,1.0013251884022132,1.018720782569544
2000-08-10,92.624267578125,1.0008245258080122,1.0137544874098676
2000-08-11,93.05825805664062,1.0055138834269455,1.0185044282902884
2000-08-14,94.24195861816406,1.0183639429151694,1.0314597993541603
2000-08-15,94.16310119628906,1.0174969395134852,1.0305967202995927
2000-08-16,93.82769775390625,1.0138124625934495,1.0269257952418425
2000-08-17,94.81411743164062,1.0246092503984492,1.0377219656291459
2000-08-18,94.49845886230469,1.021117436659287,1.0342671443439597
2000-08-21,95.01141357421875,1.026772401759121,1.0398813333101753
2000-08-22,94.85356903076172,1.025022639788229,1.0381537556631213
2000-08-23,95.22843933105469,1.0291711265167247,1.0422566377593079
2000-08-24,95.52434539794922,1.0324590119507673,1.0454952717696995
2000-08-25,95.48484802246094,1.0320187448119542,1.045062980722341
2000-08-28,95.81037902832031,1.0356458083110636,1.0486258538938091
2000-08-29,95.83013153076172,1.0358666639992324,1.0488420411686037
2000-08-30,94.91272735595703,1.025606843037168,1.038801231958508
